output, calc
30995, -0.04833333333333201
31615, 0.9849999999999994
32044, 1.7000000000000028
33544, 4.200000000000003
32059, 1.7250000000000014
31860, 1.393333333333338
32015, 1.6516666666666637
31983, 1.5983333333333363
31829, 1.3416666666666615
32029, 1.6750000000000043
31646, 1.0366666666666617
31556, 0.8866666666666703
31646, 1.0366666666666617
31676, 1.086666666666666
31571, 0.9116666666666688
31601, 0.9616666666666731
31647, 1.038333333333327
31556, 0.8866666666666703
31449, 0.7083333333333357
31447, 0.7049999999999983
31447, 0.7049999999999983
31494, 0.7833333333333385
31524, 0.8333333333333286
31526, 0.836666666666666
31526, 0.836666666666666
31479, 0.75833333333334
31510, 0.8100000000000023
31419, 0.6583333333333385
31433, 0.681666666666672
31389, 0.6083333333333343
31433, 0.681666666666672
31693, 1.115000000000002
31984, 1.6000000000000014
31847, 1.3716666666666697
31724, 1.1666666666666714
31600, 0.960000000000008
31464, 0.7333333333333272
31419, 0.6583333333333385
31403, 0.6316666666666606
31283, 0.43166666666666487
31313, 0.48166666666666913
31708, 1.1399999999999935
32136, 1.8533333333333317
32105, 1.8016666666666694
32448, 2.373333333333335
32429, 2.3416666666666615
32015, 1.6516666666666637
31816, 1.3200000000000003
31908, 1.4733333333333363
31784, 1.2666666666666728
31877, 1.4216666666666669
32292, 2.113333333333337
32385, 2.268333333333338
32491, 2.4450000000000003
32506, 2.470000000000006
32599, 2.625
32370, 2.2433333333333323
32229, 2.008333333333333
31969, 1.5750000000000028
32231, 2.0116666666666703
32370, 2.2433333333333323
32215, 1.9850000000000065
32198, 1.9566666666666634
32292, 2.113333333333337
32120, 1.826666666666668
32229, 2.008333333333333
32429, 2.3416666666666615
32122, 1.8299999999999983
31969, 1.5750000000000028
32259, 2.05833333333333
32092, 1.7800000000000011
32106, 1.8033333333333346
31969, 1.5750000000000028
32262, 2.0633333333333255
32661, 2.7283333333333317
32658, 2.7233333333333363
32627, 2.671666666666674
32229, 2.008333333333333
32262, 2.0633333333333255
31800, 1.2933333333333366
31555, 0.8850000000000051
32105, 1.8016666666666694
32030, 1.6766666666666694
32478, 2.423333333333332
32706, 2.8033333333333346
32629, 2.6750000000000043
33060, 3.393333333333338
32875, 3.085000000000008
32509, 2.4750000000000085
32463, 2.3983333333333334
32339, 2.19166666666667
