output, calc
31053, 0.0483333333333249
31039, 0.02499999999999858
31023, -0.0016666666666651508
31039, 0.02499999999999858
31023, -0.0016666666666651508
31039, 0.02499999999999858
31023, -0.0016666666666651508
31113, 0.14833333333332632
31054, 0.04999999999999716
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31039, 0.02499999999999858
31023, -0.0016666666666651508
31039, 0.02499999999999858
31039, 0.02499999999999858
31054, 0.04999999999999716
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31068, 0.07333333333333769
31039, 0.02499999999999858
31023, -0.0016666666666651508
31054, 0.04999999999999716
31039, 0.02499999999999858
30994, -0.04999999999999716
31158, 0.22333333333332916
31113, 0.14833333333332632
31039, 0.02499999999999858
30979, -0.07499999999999574
30917, -0.17833333333333456
30994, -0.04999999999999716
31008, -0.026666666666670835
31053, 0.0483333333333249
31039, 0.02499999999999858
31054, 0.04999999999999716
31054, 0.04999999999999716
31084, 0.10000000000000142
30994, -0.04999999999999716
31008, -0.026666666666670835
31023, -0.0016666666666651508
31039, 0.02499999999999858
31054, 0.04999999999999716
31068, 0.07333333333333769
31023, -0.0016666666666651508
31008, -0.026666666666670835
31023, -0.0016666666666651508
31068, 0.07333333333333769
31054, 0.04999999999999716
31054, 0.04999999999999716
31098, 0.12333333333332774
31113, 0.14833333333332632
31054, 0.04999999999999716
31023, -0.0016666666666651508
30979, -0.07499999999999574
31008, -0.026666666666670835
31039, 0.02499999999999858
30948, -0.12666666666667226
31009, -0.02499999999999858
31054, 0.04999999999999716
30979, -0.07499999999999574
31039, 0.02499999999999858
31039, 0.02499999999999858
31083, 0.09833333333333627
31024, 0.0
31084, 0.10000000000000142
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31039, 0.02499999999999858
31068, 0.07333333333333769
31069, 0.07500000000000284
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31068, 0.07333333333333769
30994, -0.04999999999999716
31069, 0.07500000000000284
31428, 0.6733333333333391
31039, 0.02499999999999858
30994, -0.04999999999999716
31129, 0.17500000000000426
31098, 0.12333333333332774
31083, 0.09833333333333627
31039, 0.02499999999999858
30902, -0.20333333333333314
30963, -0.10166666666666657
31054, 0.04999999999999716
31068, 0.07333333333333769
30979, -0.07499999999999574
30948, -0.12666666666667226
31113, 0.14833333333332632
31098, 0.12333333333332774
31053, 0.0483333333333249
31024, 0.0
31023, -0.0016666666666651508
31084, 0.10000000000000142
31054, 0.04999999999999716
31054, 0.04999999999999716
30994, -0.04999999999999716
31039, 0.02499999999999858
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31009, -0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31024, 0.0
31008, -0.026666666666670835
31039, 0.02499999999999858
31083, 0.09833333333333627
30994, -0.04999999999999716
31008, -0.026666666666670835
31053, 0.0483333333333249
31068, 0.07333333333333769
31039, 0.02499999999999858
31054, 0.04999999999999716
31039, 0.02499999999999858
31054, 0.04999999999999716
31024, 0.0
31008, -0.026666666666670835
31023, -0.0016666666666651508
31024, 0.0
31068, 0.07333333333333769
31024, 0.0
31023, -0.0016666666666651508
31053, 0.0483333333333249
31009, -0.02499999999999858
31039, 0.02499999999999858
31084, 0.10000000000000142
31083, 0.09833333333333627
31039, 0.02499999999999858
30963, -0.10166666666666657
30979, -0.07499999999999574
30994, -0.04999999999999716
31083, 0.09833333333333627
31084, 0.10000000000000142
31024, 0.0
31008, -0.026666666666670835
31053, 0.0483333333333249
31023, -0.0016666666666651508
31039, 0.02499999999999858
31114, 0.14999999999999147
31053, 0.0483333333333249
31024, 0.0
31023, -0.0016666666666651508
31039, 0.02499999999999858
31009, -0.02499999999999858
31023, -0.0016666666666651508
31009, -0.02499999999999858
31039, 0.02499999999999858
31054, 0.04999999999999716
31054, 0.04999999999999716
31054, 0.04999999999999716
31039, 0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31039, 0.02499999999999858
31068, 0.07333333333333769
31039, 0.02499999999999858
31053, 0.0483333333333249
31024, 0.0
31039, 0.02499999999999858
31039, 0.02499999999999858
31054, 0.04999999999999716
31039, 0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31054, 0.04999999999999716
31039, 0.02499999999999858
31053, 0.0483333333333249
31053, 0.0483333333333249
31054, 0.04999999999999716
31039, 0.02499999999999858
31054, 0.04999999999999716
31053, 0.0483333333333249
31039, 0.02499999999999858
31053, 0.0483333333333249
31053, 0.0483333333333249
31023, -0.0016666666666651508
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31023, -0.0016666666666651508
31068, 0.07333333333333769
30994, -0.04999999999999716
31039, 0.02499999999999858
31053, 0.0483333333333249
31083, 0.09833333333333627
31054, 0.04999999999999716
31039, 0.02499999999999858
31024, 0.0
31024, 0.0
31024, 0.0
31039, 0.02499999999999858
31054, 0.04999999999999716
31069, 0.07500000000000284
31158, 0.22333333333332916
31398, 0.6233333333333348
31428, 0.6733333333333391
31278, 0.423333333333332
31129, 0.17500000000000426
30873, -0.25166666666666515
30650, -0.6233333333333348
30963, -0.10166666666666657
30753, -0.451666666666668
31008, -0.026666666666670835
31023, -0.0016666666666651508
31053, 0.0483333333333249
30994, -0.04999999999999716
31039, 0.02499999999999858
31053, 0.0483333333333249
31838, 1.356666666666662
31548, 0.8733333333333348
31519, 0.8249999999999957
31339, 0.5249999999999986
31324, 0.5
31053, 0.0483333333333249
31054, 0.04999999999999716
31098, 0.12333333333332774
31129, 0.17500000000000426
31294, 0.44999999999999574
31144, 0.20000000000000284
31039, 0.02499999999999858
30546, -0.7966666666666669
29914, -1.8500000000000014
31068, 0.07333333333333769
31084, 0.10000000000000142
31383, 0.5983333333333363
30948, -0.12666666666667226
30843, -0.3016666666666694
31098, 0.12333333333332774
31053, 0.0483333333333249
31129, 0.17500000000000426
30887, -0.22833333333333883
30963, -0.10166666666666657
31129, 0.17500000000000426
30887, -0.22833333333333883
31068, 0.07333333333333769
31144, 0.20000000000000284
31173, 0.24833333333332774
31129, 0.17500000000000426
31023, -0.0016666666666651508
31053, 0.0483333333333249
30979, -0.07499999999999574
30963, -0.10166666666666657
30902, -0.20333333333333314
30994, -0.04999999999999716
31084, 0.10000000000000142
31024, 0.0
31098, 0.12333333333332774
31039, 0.02499999999999858
31039, 0.02499999999999858
30948, -0.12666666666667226
31039, 0.02499999999999858
31008, -0.026666666666670835
30963, -0.10166666666666657
30994, -0.04999999999999716
31039, 0.02499999999999858
31054, 0.04999999999999716
31053, 0.0483333333333249
31023, -0.0016666666666651508
31053, 0.0483333333333249
31054, 0.04999999999999716
31039, 0.02499999999999858
31024, 0.0
31054, 0.04999999999999716
31009, -0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31039, 0.02499999999999858
30963, -0.10166666666666657
30949, -0.125
30994, -0.04999999999999716
31023, -0.0016666666666651508
31039, 0.02499999999999858
31023, -0.0016666666666651508
31054, 0.04999999999999716
31054, 0.04999999999999716
31039, 0.02499999999999858
31039, 0.02499999999999858
31023, -0.0016666666666651508
31039, 0.02499999999999858
31039, 0.02499999999999858
31008, -0.026666666666670835
31039, 0.02499999999999858
31024, 0.0
31039, 0.02499999999999858
31054, 0.04999999999999716
31009, -0.02499999999999858
30994, -0.04999999999999716
30949, -0.125
31024, 0.0
31039, 0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31083, 0.09833333333333627
30994, -0.04999999999999716
30994, -0.04999999999999716
31024, 0.0
31068, 0.07333333333333769
31039, 0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31024, 0.0
31039, 0.02499999999999858
31053, 0.0483333333333249
31024, 0.0
31024, 0.0
31069, 0.07500000000000284
31054, 0.04999999999999716
31054, 0.04999999999999716
31054, 0.04999999999999716
31053, 0.0483333333333249
30994, -0.04999999999999716
31039, 0.02499999999999858
31084, 0.10000000000000142
31144, 0.20000000000000284
30797, -0.3783333333333374
31024, 0.0
31053, 0.0483333333333249
31024, 0.0
31098, 0.12333333333332774
31053, 0.0483333333333249
31069, 0.07500000000000284
31009, -0.02499999999999858
31009, -0.02499999999999858
31024, 0.0
31024, 0.0
31009, -0.02499999999999858
31023, -0.0016666666666651508
31039, 0.02499999999999858
31716, 1.1533333333333289
31219, 0.32499999999999574
31144, 0.20000000000000284
31024, 0.0
31084, 0.10000000000000142
30994, -0.04999999999999716
30994, -0.04999999999999716
31098, 0.12333333333332774
30873, -0.25166666666666515
30934, -0.14999999999999858
31069, 0.07500000000000284
30934, -0.14999999999999858
30994, -0.04999999999999716
31009, -0.02499999999999858
31069, 0.07500000000000284
31009, -0.02499999999999858
31024, 0.0
30994, -0.04999999999999716
31024, 0.0
31039, 0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31039, 0.02499999999999858
31008, -0.026666666666670835
31053, 0.0483333333333249
31009, -0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31024, 0.0
31024, 0.0
31024, 0.0
31024, 0.0
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31009, -0.02499999999999858
31024, 0.0
31039, 0.02499999999999858
31024, 0.0
31023, -0.0016666666666651508
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31024, 0.0
31039, 0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31009, -0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31024, 0.0
30994, -0.04999999999999716
31039, 0.02499999999999858
31024, 0.0
30917, -0.17833333333333456
30709, -0.5249999999999986
30873, -0.25166666666666515
31084, 0.10000000000000142
31009, -0.02499999999999858
30949, -0.125
30979, -0.07499999999999574
31009, -0.02499999999999858
31024, 0.0
31024, 0.0
31024, 0.0
31039, 0.02499999999999858
31053, 0.0483333333333249
30994, -0.04999999999999716
31114, 0.14999999999999147
31009, -0.02499999999999858
30963, -0.10166666666666657
30994, -0.04999999999999716
30994, -0.04999999999999716
31129, 0.17500000000000426
31114, 0.14999999999999147
31098, 0.12333333333332774
31024, 0.0
31009, -0.02499999999999858
31084, 0.10000000000000142
31053, 0.0483333333333249
30994, -0.04999999999999716
30979, -0.07499999999999574
30963, -0.10166666666666657
30963, -0.10166666666666657
30979, -0.07499999999999574
31084, 0.10000000000000142
30979, -0.07499999999999574
31039, 0.02499999999999858
31024, 0.0
30979, -0.07499999999999574
30739, -0.4749999999999943
31114, 0.14999999999999147
30963, -0.10166666666666657
31024, 0.0
30979, -0.07499999999999574
31069, 0.07500000000000284
31039, 0.02499999999999858
30979, -0.07499999999999574
31069, 0.07500000000000284
30994, -0.04999999999999716
31189, 0.2750000000000057
31158, 0.22333333333332916
31129, 0.17500000000000426
31009, -0.02499999999999858
31098, 0.12333333333332774
31009, -0.02499999999999858
31039, 0.02499999999999858
31084, 0.10000000000000142
31024, 0.0
31024, 0.0
31039, 0.02499999999999858
31008, -0.026666666666670835
31039, 0.02499999999999858
31024, 0.0
31009, -0.02499999999999858
31009, -0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31024, 0.0
31039, 0.02499999999999858
31009, -0.02499999999999858
31069, 0.07500000000000284
31024, 0.0
31053, 0.0483333333333249
31053, 0.0483333333333249
31024, 0.0
30963, -0.10166666666666657
31098, 0.12333333333332774
31039, 0.02499999999999858
31039, 0.02499999999999858
31024, 0.0
31069, 0.07500000000000284
31039, 0.02499999999999858
31024, 0.0
