output, calc
31024, 0.0
31008, -0.026666666666670835
30994, -0.04999999999999716
31039, 0.02499999999999858
31039, 0.02499999999999858
31054, 0.04999999999999716
31023, -0.0016666666666651508
31098, 0.12333333333332774
31023, -0.0016666666666651508
31098, 0.12333333333332774
31039, 0.02499999999999858
31023, -0.0016666666666651508
31098, 0.12333333333332774
31113, 0.14833333333332632
31083, 0.09833333333333627
31008, -0.026666666666670835
31039, 0.02499999999999858
31098, 0.12333333333332774
31068, 0.07333333333333769
31068, 0.07333333333333769
31008, -0.026666666666670835
31068, 0.07333333333333769
31098, 0.12333333333332774
31113, 0.14833333333332632
31023, -0.0016666666666651508
31083, 0.09833333333333627
31054, 0.04999999999999716
31098, 0.12333333333332774
31083, 0.09833333333333627
31008, -0.026666666666670835
31113, 0.14833333333332632
31083, 0.09833333333333627
31023, -0.0016666666666651508
31113, 0.14833333333332632
31098, 0.12333333333332774
31039, 0.02499999999999858
31098, 0.12333333333332774
31039, 0.02499999999999858
31039, 0.02499999999999858
31054, 0.04999999999999716
31054, 0.04999999999999716
31083, 0.09833333333333627
31039, 0.02499999999999858
31068, 0.07333333333333769
31054, 0.04999999999999716
31068, 0.07333333333333769
31054, 0.04999999999999716
31039, 0.02499999999999858
31054, 0.04999999999999716
31083, 0.09833333333333627
31008, -0.026666666666670835
31069, 0.07500000000000284
31054, 0.04999999999999716
31023, -0.0016666666666651508
31054, 0.04999999999999716
31054, 0.04999999999999716
31023, -0.0016666666666651508
31053, 0.0483333333333249
31098, 0.12333333333332774
31039, 0.02499999999999858
31068, 0.07333333333333769
31098, 0.12333333333332774
31023, -0.0016666666666651508
31054, 0.04999999999999716
31098, 0.12333333333332774
30994, -0.04999999999999716
31054, 0.04999999999999716
31083, 0.09833333333333627
31039, 0.02499999999999858
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31098, 0.12333333333332774
31039, 0.02499999999999858
31023, -0.0016666666666651508
31098, 0.12333333333332774
31054, 0.04999999999999716
31053, 0.0483333333333249
31083, 0.09833333333333627
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31113, 0.14833333333332632
31009, -0.02499999999999858
31039, 0.02499999999999858
31068, 0.07333333333333769
31023, -0.0016666666666651508
31083, 0.09833333333333627
31068, 0.07333333333333769
30994, -0.04999999999999716
31053, 0.0483333333333249
31054, 0.04999999999999716
31008, -0.026666666666670835
31008, -0.026666666666670835
31098, 0.12333333333332774
30994, -0.04999999999999716
31129, 0.17500000000000426
30948, -0.12666666666667226
31023, -0.0016666666666651508
31054, 0.04999999999999716
30963, -0.10166666666666657
31023, -0.0016666666666651508
31023, -0.0016666666666651508
31053, 0.0483333333333249
31054, 0.04999999999999716
31098, 0.12333333333332774
31039, 0.02499999999999858
31084, 0.10000000000000142
31039, 0.02499999999999858
30994, -0.04999999999999716
31098, 0.12333333333332774
31023, -0.0016666666666651508
31054, 0.04999999999999716
31054, 0.04999999999999716
31008, -0.026666666666670835
31068, 0.07333333333333769
31068, 0.07333333333333769
30979, -0.07499999999999574
31083, 0.09833333333333627
31024, 0.0
31039, 0.02499999999999858
31083, 0.09833333333333627
31068, 0.07333333333333769
31054, 0.04999999999999716
31023, -0.0016666666666651508
31039, 0.02499999999999858
31039, 0.02499999999999858
31039, 0.02499999999999858
31053, 0.0483333333333249
31008, -0.026666666666670835
31054, 0.04999999999999716
31084, 0.10000000000000142
31054, 0.04999999999999716
31023, -0.0016666666666651508
31039, 0.02499999999999858
31008, -0.026666666666670835
31053, 0.0483333333333249
31069, 0.07500000000000284
31039, 0.02499999999999858
31039, 0.02499999999999858
31054, 0.04999999999999716
31069, 0.07500000000000284
31023, -0.0016666666666651508
31083, 0.09833333333333627
31098, 0.12333333333332774
31008, -0.026666666666670835
31039, 0.02499999999999858
31083, 0.09833333333333627
31024, 0.0
31053, 0.0483333333333249
31083, 0.09833333333333627
30994, -0.04999999999999716
31084, 0.10000000000000142
31144, 0.20000000000000284
30994, -0.04999999999999716
31098, 0.12333333333332774
31053, 0.0483333333333249
31039, 0.02499999999999858
31084, 0.10000000000000142
31023, -0.0016666666666651508
31053, 0.0483333333333249
31009, -0.02499999999999858
